Year,State ANSI,Ag District Code,County,County ANSI,Value
1951,18,20,WABASH,169,56.7
1951,18,30,ADAMS,1,52.7
1951,18,30,ALLEN,3,45.3
1951,18,30,DE KALB,33,45.1
1951,18,30,HUNTINGTON,69,55
1951,18,30,LAGRANGE,87,56.4
1951,18,30,NOBLE,113,53
1951,18,30,STEUBEN,151,56.7
1951,18,30,WELLS,179,54.9
1951,18,30,WHITLEY,183,54.7
1951,18,10,BENTON,7,54.1
1951,18,10,JASPER,73,44.3
1951,18,10,LA PORTE,91,49.6
1951,18,10,LAKE,89,54.2
1951,18,10,NEWTON,111,47
1951,18,10,PORTER,127,49
1951,18,10,PULASKI,131,44.5
1951,18,10,STARKE,149,46.2
1951,18,10,WHITE,181,47.8
1951,18,80,BROWN,13,47.9
1951,18,80,CRAWFORD,25,38.1
1951,18,80,FLOYD,43,37.6
1951,18,80,HARRISON,61,41.7
1951,18,80,JACKSON,71,46.1
1951,18,80,LAWRENCE,93,45.4
1951,18,80,MONROE,105,38.9
1951,18,80,ORANGE,117,43
1951,18,80,PERRY,123,43.4
1951,18,80,WASHINGTON,175,44
1951,18,90,CLARK,19,41.5
1951,18,90,DEARBORN,29,36.7
1951,18,90,FRANKLIN,47,48
1951,18,90,JEFFERSON,77,38.3
1951,18,90,JENNINGS,79,36.7
1951,18,90,OHIO,115,31.8
1951,18,90,RIPLEY,137,45.6
1951,18,90,SCOTT,143,38.7
1951,18,90,SWITZERLAND,155,34
1951,18,70,DAVIESS,27,50.3
1951,18,70,DUBOIS,37,50.2
1951,18,70,GIBSON,51,48.1
1951,18,70,GREENE,55,40.8
1951,18,70,KNOX,83,49.2
1951,18,70,MARTIN,101,39.9
1951,18,70,PIKE,125,42.5
1951,18,70,POSEY,129,50.1
1951,18,70,SPENCER,147,46.1
1951,18,70,SULLIVAN,153,49.6
1951,18,70,VANDERBURGH,163,48
1951,18,70,WARRICK,173,45.3
1951,18,40,CLAY,21,50.3
1951,18,40,FOUNTAIN,45,56.1
1951,18,40,MONTGOMERY,107,56.3
1951,18,40,OWEN,119,44.3
1951,18,40,PARKE,121,53.2
1951,18,40,PUTNAM,133,56.8
1951,18,40,TIPPECANOE,157,60.6
1951,18,40,VERMILLION,165,50.1
1951,18,40,VIGO,167,48
1951,18,40,WARREN,171,54.4
1950,18,50,BARTHOLOMEW,5,50
1950,18,50,BOONE,11,44.8
1950,18,50,CLINTON,23,45.4
1950,18,50,DECATUR,31,53.2
1950,18,50,GRANT,53,55.1
1950,18,50,HAMILTON,57,50.1
1950,18,50,HANCOCK,59,44.3
1950,18,50,HENDRICKS,63,51.2
1950,18,50,HOWARD,67,61.4
1950,18,50,JOHNSON,81,56.5
1950,18,50,MADISON,95,51.9
1950,18,50,MARION,97,44.2
1950,18,50,MORGAN,109,52.5
1950,18,50,RUSH,139,55.7
1950,18,50,SHELBY,145,57
1950,18,50,TIPTON,159,60.4
1950,18,60,BLACKFORD,9,45.8
1950,18,60,DELAWARE,35,49.5
1950,18,60,FAYETTE,41,53.2
1950,18,60,HENRY,65,52.3
1950,18,60,JAY,75,45
1950,18,60,RANDOLPH,135,47.6
1950,18,60,UNION,161,60.3
1950,18,60,WAYNE,177,55.5
1950,18,20,CARROLL,15,54.7
1950,18,20,CASS,17,52.7
1950,18,20,ELKHART,39,48.9
1950,18,20,FULTON,49,48.5
1950,18,20,KOSCIUSKO,85,49.2
1950,18,20,MARSHALL,99,47.9
1950,18,20,MIAMI,103,50.2
1950,18,20,ST. JOSEPH,141,44.7
1950,18,20,WABASH,169,50.6
1950,18,30,ADAMS,1,55.3
1950,18,30,ALLEN,3,56.3
1950,18,30,DE KALB,33,52.6
1950,18,30,HUNTINGTON,69,56.6
1950,18,30,LAGRANGE,87,47.2
1950,18,30,NOBLE,113,54
1950,18,30,STEUBEN,151,55.4
1950,18,30,WELLS,179,53.1
1950,18,30,WHITLEY,183,51.6
1950,18,10,BENTON,7,49.4
1950,18,10,JASPER,73,43.4
1950,18,10,LA PORTE,91,41.8
1950,18,10,LAKE,89,43.3
1950,18,10,NEWTON,111,48.5
1950,18,10,PORTER,127,47.7
1950,18,10,PULASKI,131,43.7
1950,18,10,STARKE,149,39.6
1950,18,10,WHITE,181,44.3
1950,18,80,BROWN,13,43.1
1950,18,80,CRAWFORD,25,43.1
1950,18,80,FLOYD,43,43.3
1950,18,80,HARRISON,61,43.6
1950,18,80,JACKSON,71,46.1
1950,18,80,LAWRENCE,93,47.2
1950,18,80,MONROE,105,40.5
1950,18,80,ORANGE,117,44.8
1950,18,80,PERRY,123,43.8
1950,18,80,WASHINGTON,175,45.8
1950,18,90,CLARK,19,42.5
1950,18,90,DEARBORN,29,45.8
1950,18,90,FRANKLIN,47,48.3
1950,18,90,JEFFERSON,77,38.3
1950,18,90,JENNINGS,79,40.5
1950,18,90,OHIO,115,45.6
1950,18,90,RIPLEY,137,46.6
1950,18,90,SCOTT,143,40.2
1950,18,90,SWITZERLAND,155,42.6
1950,18,70,DAVIESS,27,46.8
1950,18,70,DUBOIS,37,47.3
1950,18,70,GIBSON,51,45.8
1950,18,70,GREENE,55,41.9
1950,18,70,KNOX,83,43.2
1950,18,70,MARTIN,101,40.3
1950,18,70,PIKE,125,45.5
1950,18,70,POSEY,129,46.7
1950,18,70,SPENCER,147,44.8
1950,18,70,SULLIVAN,153,41.9
1950,18,70,VANDERBURGH,163,47.2
1950,18,70,WARRICK,173,41
1950,18,40,CLAY,21,44
1950,18,40,FOUNTAIN,45,47.6
1950,18,40,MONTGOMERY,107,48.3
1950,18,40,OWEN,119,39.6
1950,18,40,PARKE,121,48.3
1950,18,40,PUTNAM,133,47.3
1950,18,40,TIPPECANOE,157,49.2
1950,18,40,VERMILLION,165,46.9
1950,18,40,VIGO,167,40.7
1950,18,40,WARREN,171,49.1
1949,18,50,BARTHOLOMEW,5,49.1
1949,18,50,BOONE,11,54.1
1949,18,50,CLINTON,23,56.1
1949,18,50,DECATUR,31,55.9
1949,18,50,GRANT,53,58.7
1949,18,50,HAMILTON,57,56.1
1949,18,50,HANCOCK,59,52.5
1949,18,50,HENDRICKS,63,54.2
1949,18,50,HOWARD,67,62.6
1949,18,50,JOHNSON,81,55.5
1949,18,50,MADISON,95,57.3
1949,18,50,MARION,97,49.9
1949,18,50,MORGAN,109,52.4
1949,18,50,RUSH,139,59.8
1949,18,50,SHELBY,145,55.3
1949,18,50,TIPTON,159,64.5
1949,18,60,BLACKFORD,9,44.7
1949,18,60,DELAWARE,35,53.6
1949,18,60,FAYETTE,41,56.5
1949,18,60,HENRY,65,54.5
1949,18,60,JAY,75,43.4
1949,18,60,RANDOLPH,135,52.6
1949,18,60,UNION,161,63.1
1949,18,60,WAYNE,177,57.2
1949,18,20,CARROLL,15,57.2
1949,18,20,CASS,17,54.7
1949,18,20,ELKHART,39,52.8
1949,18,20,FULTON,49,49.7
1949,18,20,KOSCIUSKO,85,50.3
1949,18,20,MARSHALL,99,52.9
1949,18,20,MIAMI,103,55.4
1949,18,20,ST. JOSEPH,141,51.8
1949,18,20,WABASH,169,55.2
1949,18,30,ADAMS,1,48.4
1949,18,30,ALLEN,3,49.3
1949,18,30,DE KALB,33,51.4
1949,18,30,HUNTINGTON,69,53
1949,18,30,LAGRANGE,87,53.5
1949,18,30,NOBLE,113,55
1949,18,30,STEUBEN,151,56.1
1949,18,30,WELLS,179,48.2
1949,18,30,WHITLEY,183,53.2
1949,18,10,BENTON,7,50.8
1949,18,10,JASPER,73,47
1949,18,10,LA PORTE,91,50.5
1949,18,10,LAKE,89,50.7
1949,18,10,NEWTON,111,48.9
1949,18,10,PORTER,127,51.7
1949,18,10,PULASKI,131,43.3
1949,18,10,STARKE,149,46.8
1949,18,10,WHITE,181,44.1
1949,18,80,BROWN,13,32.4
1949,18,80,CRAWFORD,25,33.1
1949,18,80,FLOYD,43,37.4
1949,18,80,HARRISON,61,37.4
1949,18,80,JACKSON,71,40.2
1949,18,80,LAWRENCE,93,37.7
1949,18,80,MONROE,105,37.6
1949,18,80,ORANGE,117,34
1949,18,80,PERRY,123,35.4
1949,18,80,WASHINGTON,175,36
1949,18,90,CLARK,19,39
1949,18,90,DEARBORN,29,46.6
1949,18,90,FRANKLIN,47,50.4
1949,18,90,JEFFERSON,77,34.8
1949,18,90,JENNINGS,79,35.5
1949,18,90,OHIO,115,48.3
1949,18,90,RIPLEY,137,42.9
1949,18,90,SCOTT,143,33.7
1949,18,90,SWITZERLAND,155,43.6
1949,18,70,DAVIESS,27,46.6
1949,18,70,DUBOIS,37,44.8
1949,18,70,GIBSON,51,41.6
1949,18,70,GREENE,55,42.6
1949,18,70,KNOX,83,47.2
1949,18,70,MARTIN,101,40.4
1949,18,70,PIKE,125,38.6
1949,18,70,POSEY,129,42.5
1949,18,70,SPENCER,147,39.6
1949,18,70,SULLIVAN,153,44.7
1949,18,70,VANDERBURGH,163,46.7
1949,18,70,WARRICK,173,33
1949,18,40,CLAY,21,47.2
1949,18,40,FOUNTAIN,45,50.7
1949,18,40,MONTGOMERY,107,54.3
1949,18,40,OWEN,119,43.4
1949,18,40,PARKE,121,53.3
1949,18,40,PUTNAM,133,52.9
1949,18,40,TIPPECANOE,157,51.7
1949,18,40,VERMILLION,165,49.1
1949,18,40,VIGO,167,42.8
1949,18,40,WARREN,171,51.5
1948,18,50,BARTHOLOMEW,5,56
1948,18,50,BOONE,11,59.6
1948,18,50,CLINTON,23,64.8
1948,18,50,DECATUR,31,64
1948,18,50,GRANT,53,69.1
1948,18,50,HAMILTON,57,65.6
1948,18,50,HANCOCK,59,60.3
1948,18,50,HENDRICKS,63,59.7
1948,18,50,HOWARD,67,70
1948,18,50,JOHNSON,81,62.7
1948,18,50,MADISON,95,62.5
1948,18,50,MARION,97,62.1
1948,18,50,MORGAN,109,64.5
1948,18,50,RUSH,139,69.9
1948,18,50,SHELBY,145,60.3
1948,18,50,TIPTON,159,70.9
1948,18,60,BLACKFORD,9,53.5
1948,18,60,DELAWARE,35,57.8
1948,18,60,FAYETTE,41,65.5
1948,18,60,HENRY,65,62.6
1948,18,60,JAY,75,50.6
1948,18,60,RANDOLPH,135,60.9
1948,18,60,UNION,161,69.4
1948,18,60,WAYNE,177,59.9
1948,18,20,CARROLL,15,72
1948,18,20,CASS,17,57.8
1948,18,20,ELKHART,39,48
1948,18,20,FULTON,49,58.7
1948,18,20,KOSCIUSKO,85,59.9
1948,18,20,MARSHALL,99,53.3
1948,18,20,MIAMI,103,62.4
1948,18,20,ST. JOSEPH,141,47.2
1948,18,20,WABASH,169,60.5
1948,18,30,ADAMS,1,58
1948,18,30,ALLEN,3,59.8
1948,18,30,DE KALB,33,52.9
1948,18,30,HUNTINGTON,69,64.9
1948,18,30,LAGRANGE,87,51.3
1948,18,30,NOBLE,113,63.4
1948,18,30,STEUBEN,151,51.3
1948,18,30,WELLS,179,60.2
1948,18,30,WHITLEY,183,56.1
1948,18,10,BENTON,7,54.5
1948,18,10,JASPER,73,49.8
1948,18,10,LA PORTE,91,42.9
1948,18,10,LAKE,89,50.5
1948,18,10,NEWTON,111,55.2
1948,18,10,PORTER,127,58.6
1948,18,10,PULASKI,131,49.3
1948,18,10,STARKE,149,43.5
1948,18,10,WHITE,181,57.4
1948,18,80,BROWN,13,42.5
1948,18,80,CRAWFORD,25,35.5
1948,18,80,FLOYD,43,46.8
1948,18,80,HARRISON,61,44.3
1948,18,80,JACKSON,71,52.3
1948,18,80,LAWRENCE,93,47.7
1948,18,80,MONROE,105,53.1
1948,18,80,ORANGE,117,50
1948,18,80,PERRY,123,47
1948,18,80,WASHINGTON,175,49.3
1948,18,90,CLARK,19,44.3
1948,18,90,DEARBORN,29,60.4
1948,18,90,FRANKLIN,47,56
1948,18,90,JEFFERSON,77,43.6
1948,18,90,JENNINGS,79,50.5
1948,18,90,OHIO,115,49.9
1948,18,90,RIPLEY,137,56.9
1948,18,90,SCOTT,143,43.6
1948,18,90,SWITZERLAND,155,49.8
1948,18,70,DAVIESS,27,55.4
1948,18,70,DUBOIS,37,51.6
1948,18,70,GIBSON,51,50.3
1948,18,70,GREENE,55,50.1
1948,18,70,KNOX,83,52.2
1948,18,70,MARTIN,101,43.7
1948,18,70,PIKE,125,41.9
1948,18,70,POSEY,129,53.9
1948,18,70,SPENCER,147,50.1
1948,18,70,SULLIVAN,153,56.1
1948,18,70,VANDERBURGH,163,55.7
1948,18,70,WARRICK,173,46.2
1948,18,40,CLAY,21,56.8
1948,18,40,FOUNTAIN,45,57.8
1948,18,40,MONTGOMERY,107,61.6
1948,18,40,OWEN,119,54.1
1948,18,40,PARKE,121,66.8
1948,18,40,PUTNAM,133,60.8
1948,18,40,TIPPECANOE,157,64.8
1948,18,40,VERMILLION,165,54.4
1948,18,40,VIGO,167,45.8
1948,18,40,WARREN,171,61.5
1947,18,50,BARTHOLOMEW,5,52.5
1947,18,50,BOONE,11,46.4
1947,18,50,CLINTON,23,48.4
1947,18,50,DECATUR,31,49.4
1947,18,50,GRANT,53,45.4
1947,18,50,HAMILTON,57,49.4
1947,18,50,HANCOCK,59,46.3
1947,18,50,HENDRICKS,63,47.4
1947,18,50,HOWARD,67,57.3
1947,18,50,JOHNSON,81,47.5
1947,18,50,MADISON,95,52.4
1947,18,50,MARION,97,49.4
1947,18,50,MORGAN,109,48.4
1947,18,50,RUSH,139,48.4
1947,18,50,SHELBY,145,45.4
1947,18,50,TIPTON,159,58.3
1947,18,60,BLACKFORD,9,37.5
1947,18,60,DELAWARE,35,46.4
1947,18,60,FAYETTE,41,57.4
1947,18,60,HENRY,65,47.4
1947,18,60,JAY,75,40.5
1947,18,60,RANDOLPH,135,45.3
1947,18,60,UNION,161,59.3
1947,18,60,WAYNE,177,50.4
1947,18,20,CARROLL,15,49.4
1947,18,20,CASS,17,45.4
1947,18,20,ELKHART,39,37.5
1947,18,20,FULTON,49,37.5
1947,18,20,KOSCIUSKO,85,43.5
1947,18,20,MARSHALL,99,38.5
1947,18,20,MIAMI,103,41.5
1947,18,20,ST. JOSEPH,141,33.5
1947,18,20,WABASH,169,41.5
1947,18,30,ADAMS,1,40.5
1947,18,30,ALLEN,3,36.5
1947,18,30,DE KALB,33,38.5
1947,18,30,HUNTINGTON,69,40.4
1947,18,30,LAGRANGE,87,32.6
1947,18,30,NOBLE,113,44.4
1947,18,30,STEUBEN,151,32.7
1947,18,30,WELLS,179,38.4
1947,18,30,WHITLEY,183,41.5
1947,18,10,BENTON,7,41.5
1947,18,10,JASPER,73,33.7
1947,18,10,LA PORTE,91,29.6
1947,18,10,LAKE,89,33.6
1947,18,10,NEWTON,111,44.4
1947,18,10,PORTER,127,39.5
1947,18,10,PULASKI,131,32.6
1947,18,10,STARKE,149,31.6
1947,18,10,WHITE,181,37.5
1947,18,80,BROWN,13,41.5
1947,18,80,CRAWFORD,25,35.4
1947,18,80,FLOYD,43,39.8
1947,18,80,HARRISON,61,39.5
1947,18,80,JACKSON,71,43.5
1947,18,80,LAWRENCE,93,42.6
1947,18,80,MONROE,105,40.3
1947,18,80,ORANGE,117,36.5
1947,18,80,PERRY,123,39.4
1947,18,80,WASHINGTON,175,39.5
1947,18,90,CLARK,19,41.5
1947,18,90,DEARBORN,29,44.5
1947,18,90,FRANKLIN,47,48.4
1947,18,90,JEFFERSON,77,37.4
1947,18,90,JENNINGS,79,36.6
1947,18,90,OHIO,115,43.4
1947,18,90,RIPLEY,137,46.3
1947,18,90,SCOTT,143,39.3
1947,18,90,SWITZERLAND,155,49
1947,18,70,DAVIESS,27,44.3
1947,18,70,DUBOIS,37,41.5
1947,18,70,GIBSON,51,38.5
1947,18,70,GREENE,55,39.5
1947,18,70,KNOX,83,42.5
1947,18,70,MARTIN,101,35.5
1947,18,70,PIKE,125,33.7
1947,18,70,POSEY,129,39.5
1947,18,70,SPENCER,147,38.5
1947,18,70,SULLIVAN,153,40.5
1947,18,70,VANDERBURGH,163,44.5
1947,18,70,WARRICK,173,39.5
1947,18,40,CLAY,21,44.4
1947,18,40,FOUNTAIN,45,47.4
1947,18,40,MONTGOMERY,107,45.5
1947,18,40,OWEN,119,45.4
1947,18,40,PARKE,121,49.4
1947,18,40,PUTNAM,133,45.4
1947,18,40,TIPPECANOE,157,45.4
1947,18,40,VERMILLION,165,42.6
1947,18,40,VIGO,167,39.5
1947,18,40,WARREN,171,44.4
1946,18,50,BARTHOLOMEW,5,54.6
1946,18,50,BOONE,11,52.6
1946,18,50,CLINTON,23,59.5
1946,18,50,DECATUR,31,64.5
1946,18,50,GRANT,53,53.6
1946,18,50,HAMILTON,57,55.5
1946,18,50,HANCOCK,59,53.6
1946,18,50,HENDRICKS,63,53.6
1946,18,50,HOWARD,67,60.5
1946,18,50,JOHNSON,81,53.6
1946,18,50,MADISON,95,57.5
1946,18,50,MARION,97,55.4
1946,18,50,MORGAN,109,57.4
1946,18,50,RUSH,139,68.4
1946,18,50,SHELBY,145,58.5
1946,18,50,TIPTON,159,64.5
1946,18,60,BLACKFORD,9,40.7
1946,18,60,DELAWARE,35,54.6
1946,18,60,FAYETTE,41,65.5
1946,18,60,HENRY,65,56.5
1946,18,60,JAY,75,40.7
1946,18,60,RANDOLPH,135,47.6
1946,18,60,UNION,161,68.3
1946,18,60,WAYNE,177,58.5
1946,18,20,CARROLL,15,61.4
1946,18,20,CASS,17,54.6
1946,18,20,ELKHART,39,35.7
1946,18,20,FULTON,49,42.6
1946,18,20,KOSCIUSKO,85,43.6
1946,18,20,MARSHALL,99,42.6
1946,18,20,MIAMI,103,50.6
1946,18,20,ST. JOSEPH,141,43.6
1946,18,20,WABASH,169,51.6
1946,18,30,ADAMS,1,50.5
1946,18,30,ALLEN,3,52.6
1946,18,30,DE KALB,33,43.6
1946,18,30,HUNTINGTON,69,47.6
1946,18,30,LAGRANGE,87,36.6
1946,18,30,NOBLE,113,48.6
1946,18,30,STEUBEN,151,43.6
1946,18,30,WELLS,179,51.6
1946,18,30,WHITLEY,183,50.6
1946,18,10,BENTON,7,55.5
1946,18,10,JASPER,73,42.7
1946,18,10,LA PORTE,91,37.7
1946,18,10,LAKE,89,42.6
1946,18,10,NEWTON,111,51.6
1946,18,10,PORTER,127,40.7
1946,18,10,PULASKI,131,42.6
1946,18,10,STARKE,149,39.6
1946,18,10,WHITE,181,49.6
1946,18,80,BROWN,13,42
1946,18,80,CRAWFORD,25,34.7
1946,18,80,FLOYD,43,47.6
1946,18,80,HARRISON,61,47.6
1946,18,80,JACKSON,71,51.6
1946,18,80,LAWRENCE,93,53.5
1946,18,80,MONROE,105,48.4
1946,18,80,ORANGE,117,49.6
1946,18,80,PERRY,123,43.5
1946,18,80,WASHINGTON,175,47.6
1946,18,90,CLARK,19,52.7
1946,18,90,DEARBORN,29,49.5
1946,18,90,FRANKLIN,47,58.5
1946,18,90,JEFFERSON,77,48.5
1946,18,90,JENNINGS,79,43.6
1946,18,90,OHIO,115,55.3
1946,18,90,RIPLEY,137,48.6
1946,18,90,SCOTT,143,47.4
1946,18,90,SWITZERLAND,155,45.6
1946,18,70,DAVIESS,27,52.6
1946,18,70,DUBOIS,37,49.7
1946,18,70,GIBSON,51,45.5
1946,18,70,GREENE,55,47.5
1946,18,70,KNOX,83,49.6
1946,18,70,MARTIN,101,51.5
1946,18,70,PIKE,125,40.7
1946,18,70,POSEY,129,53.6
1946,18,70,SPENCER,147,47.5
1946,18,70,SULLIVAN,153,49.6
1946,18,70,VANDERBURGH,163,53.6
1946,18,70,WARRICK,173,42.8
1946,18,40,CLAY,21,51.5
1946,18,40,FOUNTAIN,45,53.6
1946,18,40,MONTGOMERY,107,50.6
1946,18,40,OWEN,119,47.7
1946,18,40,PARKE,121,56.5
1946,18,40,PUTNAM,133,55.5
1946,18,40,TIPPECANOE,157,56.5
1946,18,40,VERMILLION,165,53.7
1946,18,40,VIGO,167,45.5
1946,18,40,WARREN,171,49.6
1945,18,50,BARTHOLOMEW,5,44.3
1945,18,50,BOONE,11,53.4
1945,18,50,CLINTON,23,60.3
1945,18,50,DECATUR,31,57.4
1945,18,50,GRANT,53,71.3
1945,18,50,HAMILTON,57,60.4
1945,18,50,HANCOCK,59,58.3
1945,18,50,HENDRICKS,63,52.4
1945,18,50,HOWARD,67,67.3
1945,18,50,JOHNSON,81,58.3
1945,18,50,MADISON,95,59.3
1945,18,50,MARION,97,55.3
1945,18,50,MORGAN,109,52
1945,18,50,RUSH,139,65.3
1945,18,50,SHELBY,145,56.4
1945,18,50,TIPTON,159,70.3
1945,18,60,BLACKFORD,9,50.6
1945,18,60,DELAWARE,35,56.4
1945,18,60,FAYETTE,41,65.1
1945,18,60,HENRY,65,59.4
1945,18,60,JAY,75,48.5
1945,18,60,RANDOLPH,135,57.4
1945,18,60,UNION,161,65.2
1945,18,60,WAYNE,177,60.3
1945,18,20,CARROLL,15,68.4
1945,18,20,CASS,17,57.4
1945,18,20,ELKHART,39,58.4
1945,18,20,FULTON,49,56.4
1945,18,20,KOSCIUSKO,85,60.4
1945,18,20,MARSHALL,99,54.5
1945,18,20,MIAMI,103,61.4
1945,18,20,ST. JOSEPH,141,55.4
1945,18,20,WABASH,169,65.3
1945,18,30,ADAMS,1,49.5
1945,18,30,ALLEN,3,58.3
1945,18,30,DE KALB,33,57.4
1945,18,30,HUNTINGTON,69,63.3
1945,18,30,LAGRANGE,87,54.4
1945,18,30,NOBLE,113,59.4
1945,18,30,STEUBEN,151,57.3
1945,18,30,WELLS,179,58.4
1945,18,30,WHITLEY,183,64.3
1945,18,10,BENTON,7,53.2
1945,18,10,JASPER,73,44.3
1945,18,10,LA PORTE,91,48.2
1945,18,10,LAKE,89,42.3
1945,18,10,NEWTON,111,52.3
1945,18,10,PORTER,127,51.1
1945,18,10,PULASKI,131,47.3
1945,18,10,STARKE,149,41.4
1945,18,10,WHITE,181,51.2
1945,18,80,BROWN,13,36.9
1945,18,80,CRAWFORD,25,32.4
1945,18,80,FLOYD,43,43.8
1945,18,80,HARRISON,61,39.4
1945,18,80,JACKSON,71,38
1945,18,80,LAWRENCE,93,43.3
1945,18,80,MONROE,105,44.3
1945,18,80,ORANGE,117,41.3
1945,18,80,PERRY,123,48.2
1945,18,80,WASHINGTON,175,39.4
1945,18,90,CLARK,19,47.6
1945,18,90,DEARBORN,29,51.4
1945,18,90,FRANKLIN,47,57.3
1945,18,90,JEFFERSON,77,37.7
1945,18,90,JENNINGS,79,36.4
1945,18,90,OHIO,115,48.6
1945,18,90,RIPLEY,137,42.4
1945,18,90,SCOTT,143,37.7
1945,18,90,SWITZERLAND,155,42.6
1945,18,70,DAVIESS,27,43.5
1945,18,70,DUBOIS,37,43
1945,18,70,GIBSON,51,36.3
1945,18,70,GREENE,55,42.7
1945,18,70,KNOX,83,42.4
1945,18,70,MARTIN,101,31.8
1945,18,70,PIKE,125,29.1
1945,18,70,POSEY,129,44.4
1945,18,70,SPENCER,147,49
1945,18,70,SULLIVAN,153,39.2
1945,18,70,VANDERBURGH,163,51.6
1945,18,70,WARRICK,173,38.2
1945,18,40,CLAY,21,39.1
1945,18,40,FOUNTAIN,45,48.9
1945,18,40,MONTGOMERY,107,51.4
1945,18,40,OWEN,119,35
1945,18,40,PARKE,121,53.3
1945,18,40,PUTNAM,133,50.3
1945,18,40,TIPPECANOE,157,56.2
1945,18,40,VERMILLION,165,45.2
1945,18,40,VIGO,167,39.1
1945,18,40,WARREN,171,52.3
1944,18,50,BARTHOLOMEW,5,44.2
1944,18,50,BOONE,11,41.2
1944,18,50,CLINTON,23,39.7
1944,18,50,DECATUR,31,54.3
1944,18,50,GRANT,53,34.9
1944,18,50,HAMILTON,57,42.4
1944,18,50,HANCOCK,59,49.4
1944,18,50,HENDRICKS,63,49.9
1944,18,50,HOWARD,67,43.3
1944,18,50,JOHNSON,81,48.7
1944,18,50,MADISON,95,45.1
1944,18,50,MARION,97,45.5
1944,18,50,MORGAN,109,44.8
1944,18,50,RUSH,139,60.1
1944,18,50,SHELBY,145,50.4
1944,18,50,TIPTON,159,46.3
1944,18,60,BLACKFORD,9,25.8
1944,18,60,DELAWARE,35,39.6
1944,18,60,FAYETTE,41,52.3
1944,18,60,HENRY,65,49.2
1944,18,60,JAY,75,31.5
1944,18,60,RANDOLPH,135,41.9
1944,18,60,UNION,161,60.2
1944,18,60,WAYNE,177,46
1944,18,20,CARROLL,15,43.1
1944,18,20,CASS,17,40.6
1944,18,20,ELKHART,39,43.7
1944,18,20,FULTON,49,34.2
1944,18,20,KOSCIUSKO,85,31.6
1944,18,20,MARSHALL,99,30.4
1944,18,20,MIAMI,103,35.4
1944,18,20,ST. JOSEPH,141,35
1944,18,20,WABASH,169,33.2
1944,18,30,ADAMS,1,37.4
1944,18,30,ALLEN,3,38.1
1944,18,30,DE KALB,33,37.3
1944,18,30,HUNTINGTON,69,35.4
1944,18,30,LAGRANGE,87,35.8
1944,18,30,NOBLE,113,40.5
1944,18,30,STEUBEN,151,34.7
1944,18,30,WELLS,179,31
1944,18,30,WHITLEY,183,34.1
1944,18,10,BENTON,7,37.8
1944,18,10,JASPER,73,34.7
1944,18,10,LA PORTE,91,32.8
1944,18,10,LAKE,89,40.8
1944,18,10,NEWTON,111,40
1944,18,10,PORTER,127,34.8
1944,18,10,PULASKI,131,35.9
1944,18,10,STARKE,149,34.5
1944,18,10,WHITE,181,37.2
1944,18,80,BROWN,13,35
1944,18,80,CRAWFORD,25,30.2
1944,18,80,FLOYD,43,35.8
1944,18,80,HARRISON,61,35
1944,18,80,JACKSON,71,39.6
1944,18,80,LAWRENCE,93,36.3
1944,18,80,MONROE,105,33.7
1944,18,80,ORANGE,117,33.2
1944,18,80,PERRY,123,38.8
1944,18,80,WASHINGTON,175,35.5
1944,18,90,CLARK,19,38.1
1944,18,90,DEARBORN,29,41.2
1944,18,90,FRANKLIN,47,47
1944,18,90,JEFFERSON,77,36.3
1944,18,90,JENNINGS,79,37.8
1944,18,90,OHIO,115,42.1
1944,18,90,RIPLEY,137,44.3
1944,18,90,SCOTT,143,34.4
1944,18,90,SWITZERLAND,155,36.6
1944,18,70,DAVIESS,27,42.6
1944,18,70,DUBOIS,37,40.7
1944,18,70,GIBSON,51,35.6
1944,18,70,GREENE,55,34.9
1944,18,70,KNOX,83,32.2
1944,18,70,MARTIN,101,41.7
1944,18,70,PIKE,125,30.4
1944,18,70,POSEY,129,35.7
1944,18,70,SPENCER,147,38.3
1944,18,70,SULLIVAN,153,34.9
1944,18,70,VANDERBURGH,163,39.6
1944,18,70,WARRICK,173,35.1
1944,18,40,CLAY,21,41.2
1944,18,40,FOUNTAIN,45,47.4
1944,18,40,MONTGOMERY,107,46.2
1944,18,40,OWEN,119,32
1944,18,40,PARKE,121,52.1
1944,18,40,PUTNAM,133,47.4
1944,18,40,TIPPECANOE,157,38.4
1944,18,40,VERMILLION,165,40.4
1944,18,40,VIGO,167,34.9
1944,18,40,WARREN,171,42
1943,18,50,BARTHOLOMEW,5,48.2
1943,18,50,BOONE,11,49.9
1943,18,50,CLINTON,23,56.5
1943,18,50,DECATUR,31,53.7
1943,18,50,GRANT,53,54.8
1943,18,50,HAMILTON,57,50.6
1943,18,50,HANCOCK,59,56.4
1943,18,50,HENDRICKS,63,54.3
1943,18,50,HOWARD,67,59.4
1943,18,50,JOHNSON,81,56.6
1943,18,50,MADISON,95,57.5
1943,18,50,MARION,97,51
1943,18,50,MORGAN,109,51.6
1943,18,50,RUSH,139,58.5
1943,18,50,SHELBY,145,54.7
1943,18,50,TIPTON,159,59.5
1943,18,60,BLACKFORD,9,42
1943,18,60,DELAWARE,35,54.6
1943,18,60,FAYETTE,41,56.7
1943,18,60,HENRY,65,53.7
1943,18,60,JAY,75,45.3
1943,18,60,RANDOLPH,135,53.7
1943,18,60,UNION,161,62.6
